,Nomor Dokumen,Customer,Payment Terms,Date,Branch,Currency,Exchange Rate,Grand Total,Total PPn,Item Code,Item Name,Qty,Price,Nomor SO,Nomor DN,Nomor UM,Nilai Uang Muka
134,T00080/2025,CUST-2025-04229,10/01/2025,10/01/2025,SURABAYA,,,900000.0,157567.0,ZUTTO2.5PK,"ZUTTO BRAKET 2,5 PK",20,45000.0,SO.2025.01.00748,,,0.0
135,T00080/2025,CUST-2025-04229,10/01/2025,10/01/2025,SURABAYA,,,690000.0,157567.0,ZUTTO1PK,ZUTTO BRAKET 1 PK,20,34500.0,SO.2025.01.00748,,,0.0
136,S01590/2025,CUST-2025-22609,23/01/2025,23/01/2025,SURABAYA,,,3740000.0,370631.0,CSCULN5AKJ,PANASONIC CS/CU-LN5AKJ,1,3740000.0,SO.2025.01.02000,,,0.0
137,S01862/2025,CUST-2025-00240,28/01/2025,28/01/2025,SURABAYA,,,2770000.0,279459.0,AQAKCR5FQBL,AQUA AQA-KCR5FQBL,1,2770000.0,SO.2025.01.02342,,,0.0
138,S01862/2025,CUST-2025-00240,28/01/2025,28/01/2025,SURABAYA,,,50000.0,279459.0,ZUTTO1PK,ZUTTO BRAKET 1 PK,1,50000.0,SO.2025.01.02342,,,0.0
139,T00300/2025,CUST-2025-03884,13/02/2025,24/01/2025,BALI,,,7205000.0,714009.0,AQAKCR25FQAL,AQUA AQA-KCR25FQAL,1,7205000.0,SO.2025.01.02031,,,0.0
140,S01620/2025,,24/01/2025,24/01/2025,BALI,,,2600000.0,257658.0,PAC09VH,POLYTRON PAC09VH,1,2600000.0,SO.2025.01.02037,,,0.0
141,S01592/2025,CUST-2025-11243,23/01/2025,23/01/2025,BALI,,,6499000.0,644045.0,GWC18N1A,GREE GWC-18N1A,1,6499000.0,SO.2025.01.01997,,,0.0
142,T00090/2025,CUST-2025-35879,09/02/2025,10/01/2025,SURABAYA,,,7090000.0,1419099.0,STP25AV9,DAIKIN STP-25AV9,2,3545000.0,SO.2025.01.00741,,,0.0
143,T00090/2025,CUST-2025-35879,09/02/2025,10/01/2025,SURABAYA,,,7230000.0,1419099.0,STC50XV,DAIKIN STC-50XV,1,7230000.0,SO.2025.01.00741,,,0.0
144,T00301/2025,CUST-2025-25331,23/02/2025,24/01/2025,SURABAYA,,,4850000.0,480631.0,CSC18NVB3,CHANGHONG CSC-18NVB3,1,4850000.0,SO.2025.01.01918,,,0.0
145,S01621/2025,CUST-2025-08499,24/01/2025,24/01/2025,SURABAYA,,,4830000.0,478649.0,GWC12N1A,GREE GWC-12N1A,1,4830000.0,SO.2025.01.02030,,,0.0
146,S00611/2025,CUST-2025-23094,10/01/2025,10/01/2025,BALI,,,4020000.0,398378.0,STC15NV,DAIKIN STC-15NV,1,4020000.0,SO.2025.01.00759,,,0.0
147,T00091/2025,CUST-2025-04134,09/02/2025,10/01/2025,SURABAYA,,,3800000.0,376576.0,T09EV5,LG T09EV5,1,3800000.0,SO.2025.01.00758,,,0.0
148,S01622/2025,CUST-2025-07367,24/01/2025,24/01/2025,BALI,,,11050000.0,1095045.0,A1412,"ARA 1/4""-1/2"" (0,60-0,60)",5,2210000.0,SO.2025.01.02039,,,0.0
149,S00612/2025,CUST-2025-32026,09/02/2025,10/01/2025,SURABAYA,,,164000.0,16252.0,ZUTTO2.5PK,"ZUTTO BRAKET 2,5 PK",4,41000.0,SO.2025.01.00761,,,0.0
150,S01594/2025,CUST-2025-25050,23/01/2025,23/01/2025,BALI,,,6830000.0,1468649.0,STV50CXV,DAIKIN STV-50CXV,1,6830000.0,SO.2025.01.02004,,,0.0
151,S01594/2025,CUST-2025-25050,23/01/2025,23/01/2025,BALI,,,7990000.0,1468649.0,STV25CXV,DAIKIN STV-25CXV,2,3995000.0,SO.2025.01.02004,,,0.0
152,T00290/2025,CUST-2025-17190,23/01/2025,23/01/2025,BALI,,,0.0,3218640.0,ZUTTO2.5PK,"ZUTTO BRAKET 2,5 PK",4,0.0,SO.2025.01.01996,,,0.0
153,S01624/2025,CUST-2025-07904,24/01/2025,24/01/2025,SURABAYA,,,2799000.0,277378.0,PAC09VH,POLYTRON PAC09VH,1,2799000.0,SO.2025.01.02041,,,0.0
154,T00290/2025,CUST-2025-17190,23/01/2025,23/01/2025,BALI,,,3559000.0,3218640.0,GWC07MOO5S,GREE GWC-07MOO5S,1,3559000.0,SO.2025.01.01996,,,0.0
155,T00291/2025,CUST-2025-14350,23/01/2025,23/01/2025,BALI,,,5400000.0,535135.0,MSFC09CRN2X,MIDEA MSFC09CRN2X,2,2700000.0,SO.2025.01.02007,,,0.0
156,S01625/2025,CUST-2025-13622,24/01/2025,24/01/2025,BALI,,,3470000.0,348730.0,CSCUYN5AKJ,PANASONIC CS/CU-YN5AKJ,1,3470000.0,SO.2025.01.02043,,,0.0
157,S00613/2025,CUST-2025-31887,10/01/2025,10/01/2025,SURABAYA,,,2290000.0,226936.0,AN05CDG,HISENSE AN05CDG,1,2290000.0,SO.2025.01.00762,,,0.0
158,S01625/2025,CUST-2025-13622,24/01/2025,24/01/2025,BALI,,,49000.0,348730.0,ZUTTO1PK,ZUTTO BRAKET 1 PK,1,49000.0,SO.2025.01.02043,,,0.0
159,S00614/2025,CUST-2025-10495,10/01/2025,10/01/2025,SURABAYA,,,2325000.0,230405.0,PAC05VH,POLYTRON PAC05VH,1,2325000.0,SO.2025.01.00763,,,0.0
160,S01589/2025,AINUR ROFIQ,22/02/2025,23/01/2025,SURABAYA,,,7200000.0,795766.0,GEVER1438,"GEVER INVERTER 1/4-3/8""",4,1800000.0,SO.2025.01.01998,,,0.0
161,S01626/2025,CUST-2025-27023,24/01/2025,24/01/2025,SURABAYA,,,2599000.0,257559.0,AQAKCR5FQDL,AQUA AQA-KCR5FQDL,1,2599000.0,SO.2025.01.02044,,,0.0
162,T00093/2025,CUST-2025-32064,10/01/2025,10/01/2025,SURABAYA,,,2869000.0,284315.0,MSFC09CRN2X,MIDEA MSFC09CRN2X,1,2869000.0,SO.2025.01.00768,,,0.0
163,S01589/2025,AINUR ROFIQ,22/02/2025,23/01/2025,SURABAYA,,,330000.0,795766.0,ARA-DTNL,ARA DUCT TAPE NON LEM,100,3300.0,SO.2025.01.02008,,,0.0
164,S00615/2025,CUST-2025-32705,10/01/2025,10/01/2025,SURABAYA,,,2449000.0,242693.0,CW0901RA,REIWA CW-0901RA,1,2449000.0,SO.2025.01.00771,,,0.0
165,S01589/2025,AINUR ROFIQ,22/02/2025,23/01/2025,SURABAYA,,,500000.0,795766.0,ZUTTO-DTNL,ZUTTO DUCT TAPE NON LEM,100,5000.0,SO.2025.01.02008,,,0.0
166,S00616/2025,CUST-2025-09132,10/01/2025,10/01/2025,SURABAYA,,,2769000.0,274405.0,CSC09NVC4,CHANGHONG CSC-09NVC4,1,2769000.0,SO.2025.01.00773,,,0.0
167,S01628/2025,AKHMAD SYAIFUL HUDA,24/01/2025,24/01/2025,SURABAYA,,,2869000.0,284315.0,MSFC09CRN2X,MIDEA MSFC09CRN2X,1,2869000.0,SO.2025.01.02046,,,0.0
168,S00617/2025,CUST-2025-32669,10/01/2025,10/01/2025,SURABAYA,,,3359000.0,332873.0,STP15AV9,DAIKIN STP-15AV9,1,3359000.0,SO.2025.01.00767,,,0.0
169,T00302/2025,CUST-2025-16914,24/01/2025,24/01/2025,BALI,,,18540000.0,1837297.0,GWC12N1A,GREE GWC-12N1A,4,4635000.0,SO.2025.01.02029,,,0.0
170,S01548/2025,CUST-2025-31184,23/01/2025,23/01/2025,SURABAYA,,,0.0,2152432.0,ZUTTO2.5PK,"ZUTTO BRAKET 2,5 PK",4,0.0,SO.2025.01.01931,,,0.0
171,S00618/2025,CUST-2025-33482,10/01/2025,10/01/2025,SURABAYA,,,2499000.0,247648.0,AN05CDG,HISENSE AN05CDG,1,2499000.0,SO.2025.01.00769,,,0.0
172,S01629/2025,CUST-2025-20163,24/01/2025,24/01/2025,SURABAYA,,,5069000.0,502333.0,GWC09F5S,GREE GWC-09F5S,1,5069000.0,SO.2025.01.02035,,,0.0
173,S00619/2025,CUST-2025-11161,10/01/2025,10/01/2025,SURABAYA,,,2499000.0,247648.0,AN05CDG,HISENSE AN05CDG,1,2499000.0,SO.2025.01.00775,,,0.0
174,S01576/2025,CUST-2025-16426,23/01/2025,23/01/2025,BALI,,,4760000.0,471712.0,AQAKCR5FQDL,AQUA AQA-KCR5FQDL,2,2380000.0,SO.2025.01.01978,,,0.0
175,S01596/2025,,24/01/2025,24/01/2025,BALI,,,13130000.0,2233198.0,STKQ35UV,DAIKIN STKQ-35UV,2,6565000.0,SO.2025.01.01219,,,22535000.0
176,S01596/2025,,24/01/2025,24/01/2025,BALI,,,9405000.0,2233198.0,STV60CXV,DAIKIN STV-60CXV,1,9405000.0,SO.2025.01.01219,,,22535000.0
177,T00285/2025,CUST-2025-03891,23/01/2025,23/01/2025,SURABAYA,,,7995000.0,2472523.0,AN09CDG,HISENSE AN09CDG,3,2665000.0,SO.2025.01.01930,,,0.0
178,S01595/2025,CUST-2025-35979,23/01/2025,23/01/2025,SURABAYA,,,14485000.0,1435450.0,STC50XV,DAIKIN STC-50XV,2,7242500.0,SO.2025.01.02001,,,0.0
179,S01595/2025,CUST-2025-35979,23/01/2025,23/01/2025,SURABAYA,,,0.0,1435450.0,ZUTTO2.5PK,"ZUTTO BRAKET 2,5 PK",2,0.0,SO.2025.01.02001,,,0.0
180,T00285/2025,CUST-2025-03891,23/01/2025,23/01/2025,SURABAYA,,,12375000.0,2472523.0,AN12CDG,HISENSE AN12CDG,3,4125000.0,SO.2025.01.01930,,,0.0
181,T00292/2025,CUST-2025-04267,23/02/2025,24/01/2025,SURABAYA,,,1785000.0,493514.0,S1412,"ZUTTO 1/4""-1/2"" (0,40-0,51)",1,1785000.0,SO.2025.01.02003,,,0.0
182,S00620/2025,CUST-2025-09189,09/02/2025,10/01/2025,SURABAYA,,,325000.0,32207.0,ZUTTO1PK,ZUTTO BRAKET 1 PK,10,32500.0,SO.2025.01.00774,,,0.0
183,S00621/2025,CUST-2025-07276,10/01/2025,10/01/2025,SURABAYA,,,2599000.0,257558.0,AQAKCR5FQDL,AQUA AQA-KCR5FQDL,1,2599000.0,SO.2025.01.00777,,,0.0
184,S00622/2025,CUST-2025-23280,10/01/2025,10/01/2025,SURABAYA,,,2839000.0,281342.0,PAC07VH,POLYTRON PAC07VH,1,2839000.0,SO.2025.01.00772,,,0.0
185,T00292/2025,CUST-2025-04267,23/02/2025,24/01/2025,SURABAYA,,,880000.0,493514.0,ZUTTO2.5PK,"ZUTTO BRAKET 2,5 PK",20,44000.0,SO.2025.01.02003,,,0.0
186,S01593/2025,CUST-2025-14974,23/01/2025,23/01/2025,SURABAYA,,,30625000.0,3034910.0,STC25NV,DAIKIN STC-25NV,7,4375000.0,SO.2025.01.01994,,,0.0
187,S01593/2025,CUST-2025-14974,23/01/2025,23/01/2025,SURABAYA,,,0.0,3034910.0,ZUTTO1PK,ZUTTO BRAKET 1 PK,7,0.0,SO.2025.01.01994,,,0.0
188,T00288/2025,CUST-2025-25859,23/01/2025,23/01/2025,SURABAYA,,,5550000.0,550000.0,MSFC09CRN2X,MIDEA MSFC09CRN2X,2,2775000.0,SO.2025.01.01901,,,0.0
189,S01591/2025,CUST-2025-02700,23/01/2025,23/01/2025,SURABAYA,,,6320000.0,626306.0,,,2,3160000.0,SO.2025.01.01967,,,0.0
190,S01632/2025,CUST-2025-19899,24/01/2025,24/01/2025,SURABAYA,,,2869000.0,284315.0,MSFC09CRN2X,MIDEA MSFC09CRN2X,1,2869000.0,SO.2025.01.02049,,,0.0
191,S01633/2025,CUST-2025-23956,24/01/2025,24/01/2025,BALI,,,3220000.0,319099.0,AHAP7BMY,SHARP AH-AP7BMY,1,3220000.0,SO.2025.01.02056,,,0.0
192,S00623/2025,CUST-2025-28195,10/01/2025,10/01/2025,SURABAYA,,,7819000.0,774855.0,STC50XV,DAIKIN STC-50XV,1,7819000.0,SO.2025.01.00779,,,0.0
193,T00292/2025,CUST-2025-04267,23/02/2025,24/01/2025,SURABAYA,,,2315000.0,493514.0,S1458,"ZUTTO 1/4""-5/8"" (0,40-0,61)",1,2315000.0,SO.2025.01.02003,,,0.0
194,S00625/2025,CUST-2025-28195,10/01/2025,10/01/2025,SURABAYA,,,7819000.0,774855.0,STC50XV,DAIKIN STC-50XV,1,7819000.0,SO.2025.01.00781,,,0.0
195,S01597/2025,CUST-2025-33491,23/02/2025,24/01/2025,SURABAYA,,,3500000.0,346847.0,ZUTTO1PK,ZUTTO BRAKET 1 PK,100,35000.0,SO.2025.01.01980,,,0.0
196,S00624/2025,CUST-2025-31935,10/01/2025,10/01/2025,SURABAYA,,,1999000.0,198099.0,CW0501RA,REIWA CW-0501RA,1,1999000.0,SO.2025.01.00780,,,0.0
197,T00334/2025,CUST-2025-26219,16/03/2025,30/01/2025,SURABAYA,,,21120000.0,3184054.0,S1438,"ZUTTO 1/4""-3/8"" (0,40-0,45)",16,1320000.0,SO.2025.01.02173,,,0.0
198,T00334/2025,CUST-2025-26219,16/03/2025,30/01/2025,SURABAYA,,,11010000.0,3184054.0,P3834,"ZUTTO 3/8""-3/4"" (0,65-0,89)",3,3670000.0,SO.2025.01.02173,,,0.0
199,S01636/2025,CUST-2025-30678,24/01/2025,24/01/2025,SURABAYA,,,3899000.0,386387.0,GWC05C3ES,GREE GWC-05C3ES,1,3899000.0,SO.2025.01.02038,,,0.0
200,T00293/2025,CUST-2025-18874,23/02/2025,24/01/2025,SURABAYA,,,14400000.0,1427027.0,S1438,"ZUTTO 1/4""-3/8"" (0,40-0,45)",10,1440000.0,SO.2025.01.01984,,,0.0
201,S00626/2025,CUST-2025-34871,10/01/2025,10/01/2025,SURABAYA,,,1999000.0,198099.0,CW0501RA,REIWA CW-0501RA,1,1999000.0,SO.2025.01.00782,,,0.0
202,T00294/2025,CUST-2025-18874,24/01/2025,24/01/2025,SURABAYA,,,52500000.0,5202703.0,AHA5BEY,SHARP AH-A5BEY,20,2625000.0,SO.2025.01.01983,,,0.0
203,S00628/2025,,10/01/2025,10/01/2025,SURABAYA,,,2665000.0,264099.0,CSC09NVC4,CHANGHONG CSC-09NVC4,1,2665000.0,SO.2025.01.00765,,,0.0
204,S00627/2025,CUST-2025-15401,10/01/2025,10/01/2025,SURABAYA,,,2959000.0,293234.0,FAC05FC00,FLIFE FAC-05FC00,1,2959000.0,SO.2025.01.00783,,,0.0
205,S00629/2025,CUST-2025-13707,10/01/2025,10/01/2025,SURABAYA,,,5430000.0,538108.0,STC35NV,DAIKIN STC-35NV,1,5430000.0,SO.2025.01.00757,,,5430000.0
206,T00094/2025,CUST-2025-25247,10/01/2025,10/01/2025,SURABAYA,,,4010000.0,397387.0,AN12CDG,HISENSE AN12CDG,1,4010000.0,SO.2025.01.00754,,,0.0
207,S00632/2025,CUST-2025-09272,10/01/2025,10/01/2025,SURABAYA,,,2655000.0,263108.0,CSC09NVC4,CHANGHONG CSC-09NVC4,1,2655000.0,SO.2025.01.00802,,,0.0
208,S00631/2025,CUST-2025-34509,10/01/2025,10/01/2025,BALI,,,19137000.0,1896459.0,GWC18MOO5A,GREE GWC-18MOO5A,3,6379000.0,SO.2025.01.00801,,,0.0
209,S00870/2025,CUST-2025-02255,14/01/2025,14/01/2025,BALI,,,6100000.0,1216936.0,AHA9BEY,SHARP AH-A9BEY,2,3050000.0,SO.2025.01.01070,,,10785000.0
210,S00870/2025,CUST-2025-02255,14/01/2025,14/01/2025,BALI,,,740000.0,1216936.0,ARA-DTNL,ARA DUCT TAPE NON LEM,200,3700.0,SO.2025.01.01070,,,10785000.0
211,S01863/2025,ARIEF BUDIMAN,30/01/2025,30/01/2025,BALI,,,2721732.0,269721.0,AHA5BEY,SHARP AH-A5BEY,1,2721732.0,SO.2025.01.02337,,,0.0
212,S00630/2025,CUST-2025-28543,10/01/2025,10/01/2025,SURABAYA,,,3620000.0,358738.0,AR09BGHQ,SAMSUNG AR09BGHQ,1,3620000.0,SO.2025.01.00778,,,0.0
213,S00870/2025,CUST-2025-02255,14/01/2025,14/01/2025,BALI,,,5440000.0,1216936.0,AHA5BEY,SHARP AH-A5BEY,2,2720000.0,SO.2025.01.01070,,,10785000.0
214,S01637/2025,CUST-2025-20867,24/01/2025,24/01/2025,SURABAYA,,,3059000.0,336679.0,CSCUZN5YKP,PANASONIC CS/CU-ZN5YKP,1,3059000.0,SO.2025.01.02053,,,0.0
215,S01637/2025,CUST-2025-20867,24/01/2025,24/01/2025,SURABAYA,,,9900.0,336679.0,ZUTTO-DTL,ZUTTO DUCT TAPE LEM,1,9900.0,SO.2025.01.02053,,,0.0
216,S01637/2025,CUST-2025-20867,24/01/2025,24/01/2025,SURABAYA,,,25000.0,336679.0,HDSPIRALDRAIN,HD SPIRAL DRAIN,5,5000.0,SO.2025.01.02053,,,0.0
217,S01637/2025,CUST-2025-20867,24/01/2025,24/01/2025,SURABAYA,,,49000.0,336679.0,ZUTTO1PK,ZUTTO BRAKET 1 PK,1,49000.0,SO.2025.01.02053,,,0.0
218,S01637/2025,CUST-2025-20867,24/01/2025,24/01/2025,SURABAYA,,,237000.0,336679.0,S1438,"ZUTTO 1/4""-3/8"" (0,40-0,45)",3,79000.0,SO.2025.01.02053,,,0.0
219,S01637/2025,CUST-2025-20867,24/01/2025,24/01/2025,SURABAYA,,,17500.0,336679.0,ETERNA3X2.5MM,"ETERNA 3X2,5MM",1,17500.0,SO.2025.01.02053,,,0.0
220,S00634/2025,CUST-2025-10575,10/01/2025,10/01/2025,SURABAYA,,,5605000.0,555450.0,AQAKCR10VSW,AQUA AQA-KCR10VSW,1,5605000.0,SO.2025.01.00803,,,0.0
221,S00633/2025,ALISHA BEAUTY,10/01/2025,10/01/2025,BALI,,,2825982.0,280052.0,A09TC88LW,AKARI A09TC88LW,1,2825982.0,SO.2025.01.00415,,,0.0
222,S01638/2025,CUST-2025-30185,24/01/2025,24/01/2025,SURABAYA,,,3259000.0,322964.0,CSCUZN7YKP,PANASONIC CS/CU-ZN7YKP,1,3259000.0,SO.2025.01.02054,,,0.0
223,S00871/2025,CUST-2025-26839,14/01/2025,14/01/2025,BALI,,,2380000.0,235855.0,MSFC05CRN2X,MIDEA MSFC05CRN2X,1,2380000.0,SO.2025.01.01071,,,0.0
224,S01641/2025,CUST-2025-13653,24/01/2025,24/01/2025,SURABAYA,,,2799000.0,277378.0,PAC09VH,POLYTRON PAC09VH,1,2799000.0,SO.2025.01.02059,,,0.0
225,T00338/2025,CUST-2025-25847,30/01/2025,30/01/2025,SURABAYA,,,2665000.0,2895676.0,AHA5BEY,SHARP AH-A5BEY,1,2665000.0,SO.2025.01.02581,,,29220000.0
226,T00338/2025,CUST-2025-25847,30/01/2025,30/01/2025,SURABAYA,,,2850000.0,2895676.0,AHA7BEY,SHARP AH-A7BEY,1,2850000.0,SO.2025.01.02580,,,29220000.0
227,S01639/2025,AKHMAD SYAIFUL HUDA,24/01/2025,24/01/2025,SURABAYA,,,2869000.0,284315.0,MSFC09CRN2X,MIDEA MSFC09CRN2X,1,2869000.0,SO.2025.01.02055,,,0.0
228,S00635/2025,CUST-2025-02757,10/01/2025,10/01/2025,BALI,,,2760007.0,273514.0,PAC05VZS,POLYTRON PAC05VZS,1,2760007.0,SO.2025.01.00804,,,0.0
229,T00095/2025,CUST-2025-01467,09/02/2025,10/01/2025,MADIUN,,,1360000.0,190270.0,ZUTTO1PK,ZUTTO BRAKET 1 PK,40,34000.0,SO.2025.01.00706,,,0.0
230,T00095/2025,CUST-2025-01467,09/02/2025,10/01/2025,MADIUN,,,440000.0,190270.0,ZUTTO2.5PK,"ZUTTO BRAKET 2,5 PK",10,44000.0,SO.2025.01.00706,,,0.0
231,T00095/2025,CUST-2025-01467,09/02/2025,10/01/2025,MADIUN,,,120000.0,190270.0,ZUTTO-DTNL,ZUTTO DUCT TAPE NON LEM,20,6000.0,SO.2025.01.00706,,,0.0
232,S00636/2025,ALISHA BEAUTY,10/01/2025,10/01/2025,BALI,,,49000.0,4855.0,ZUTTO1PK,ZUTTO BRAKET 1 PK,1,49000.0,SO.2025.01.00805,,,0.0
233,T00096/2025,CUST-2025-25029,10/01/2025,10/01/2025,SURABAYA,,,5965000.0,591126.0,AHA18ZCY,SHARP AH-A18ZCY,1,5965000.0,SO.2025.01.00806,,,0.0
234,T00303/2025,CUST-2025-03925,24/01/2025,24/01/2025,BALI,,,16800000.0,1664865.0,CSCUZN5YKP,PANASONIC CS/CU-ZN5YKP,6,2800000.0,SO.2025.01.02064,,,0.0
235,S01642/2025,CUST-2025-32112,24/01/2025,24/01/2025,BALI,,,7118000.0,1179477.0,GWC07MOO5S,GREE GWC-07MOO5S,2,3559000.0,SO.2025.01.02060,,,0.0
236,S01642/2025,CUST-2025-32112,24/01/2025,24/01/2025,BALI,,,3689000.0,1179477.0,GWC09MOO5S,GREE GWC-09MOO5S,1,3689000.0,SO.2025.01.02060,,,0.0
237,S00638/2025,CUST-2025-20956,10/01/2025,10/01/2025,SURABAYA,,,4519000.0,447828.0,STC20NV,DAIKIN STC-20NV,1,4519000.0,SO.2025.01.00787,,,0.0
238,S01643/2025,CUST-2025-15244,24/01/2025,24/01/2025,MADIUN,,,10860000.0,1076216.0,STC35NV,DAIKIN STC-35NV,2,5430000.0,SO.2025.01.02050,,,0.0
239,S00637/2025,CUST-2025-36642,10/01/2025,10/01/2025,SURABAYA,,,7090000.0,724909.0,STP25AV9,DAIKIN STP-25AV9,2,3545000.0,SO.2025.01.00750,,,0.0
240,S00637/2025,CUST-2025-36642,10/01/2025,10/01/2025,SURABAYA,,,225000.0,724909.0,GEVER1438,"GEVER INVERTER 1/4-3/8""",3,75000.0,SO.2025.01.00750,,,0.0
241,S01642/2025,CUST-2025-32112,24/01/2025,24/01/2025,BALI,,,35000.0,1179477.0,ARA-DTL,ARA DUCT TAPE LEM,5,7000.0,SO.2025.01.02060,,,0.0
242,S01643/2025,CUST-2025-15244,24/01/2025,24/01/2025,MADIUN,,,0.0,1076216.0,A1412,"ARA 1/4""-1/2"" (0,60-0,60)",6,0.0,SO.2025.01.02050,,,0.0
243,S00639/2025,CUST-2025-05538,10/01/2025,10/01/2025,SURABAYA,,,3559000.0,352693.0,GWC07MOO5S,GREE GWC-07MOO5S,1,3559000.0,SO.2025.01.00807,,,0.0
244,S00640/2025,CUST-2025-11105,10/01/2025,10/01/2025,SURABAYA,,,2799000.0,277378.0,PAC09VH,POLYTRON PAC09VH,1,2799000.0,SO.2025.01.00799,,,0.0
245,S01627/2025,CUST-2025-19528,24/01/2025,24/01/2025,SURABAYA,,,0.0,1296216.0,ZUTTO2.5PK,"ZUTTO BRAKET 2,5 PK",2,0.0,SO.2025.01.02034,,,0.0
246,S00872/2025,CUST-2025-00215,14/01/2025,14/01/2025,SURABAYA,,,5310000.0,526216.0,CSC09NVC4,CHANGHONG CSC-09NVC4,2,2655000.0,SO.2025.01.01072,,,0.0
247,S00641/2025,,10/01/2025,10/01/2025,SURABAYA,,,98000.0,9711.0,ARA-DTNL,ARA DUCT TAPE NON LEM,20,4900.0,SO.2025.01.00788,,,0.0
248,S01627/2025,CUST-2025-19528,24/01/2025,24/01/2025,SURABAYA,,,13080000.0,1296216.0,CSCUYN18AKJ,PANASONIC CS/CU-YN18AKJ,2,6540000.0,SO.2025.01.02034,,,0.0
249,S00642/2025,CUST-2025-33464,10/01/2025,10/01/2025,SURABAYA,,,2589000.0,256567.0,MSFC05CRN2X,MIDEA MSFC05CRN2X,1,2589000.0,SO.2025.01.00797,,,0.0
250,T00304/2025,CUST-2025-04298,23/02/2025,24/01/2025,BALI,,,2400000.0,237838.0,B1438,"ZUTTO 1/4""-3/8"" (0,76-0,81)",1,2400000.0,SO.2025.01.02065,,,0.0
251,S01630/2025,CUST-2025-05569,24/01/2025,24/01/2025,SURABAYA,,,7140000.0,1068784.0,MSFC05CRN2X,MIDEA MSFC05CRN2X,3,2380000.0,SO.2025.01.02066,,,0.0
252,S00643/2025,CUST-2025-21296,10/01/2025,10/01/2025,SURABAYA,,,2499000.0,247648.0,AN05CDG,HISENSE AN05CDG,1,2499000.0,SO.2025.01.00789,,,0.0
253,S01630/2025,CUST-2025-05569,24/01/2025,24/01/2025,SURABAYA,,,3645000.0,1068784.0,MSFC12CRN1-32,MIDEA MSFC12CRN1-32,1,3645000.0,SO.2025.01.02066,,,0.0
254,S00645/2025,CUST-2025-21259,10/01/2025,10/01/2025,SURABAYA,,,2859000.0,283324.0,AHA5BEY,SHARP AH-A5BEY,1,2859000.0,SO.2025.01.00796,,,0.0
255,S00644/2025,CUST-2025-27748,10/01/2025,10/01/2025,SURABAYA,,,2589000.0,256567.0,MSFC05CRN2X,MIDEA MSFC05CRN2X,1,2589000.0,SO.2025.01.00790,,,0.0
256,S01634/2025,CUST-2025-34864,24/01/2025,24/01/2025,BALI,,,2380000.0,235856.0,AQAKCR5FQDL,AQUA AQA-KCR5FQDL,1,2380000.0,SO.2025.01.02068,,,0.0
257,S01631/2025,AHMAD HARIS AFANDI,24/01/2025,24/01/2025,BALI,,,3689000.0,365577.0,GWC09MOO5S,GREE GWC-09MOO5S,1,3689000.0,SO.2025.01.02067,,,0.0
258,S00646/2025,CUST-2025-11992,10/01/2025,10/01/2025,SURABAYA,,,2449000.0,242693.0,CSC05NVB4,CHANGHONG CSC-05NVB4,1,2449000.0,SO.2025.01.00795,,,0.0
259,S01640/2025,CUST-2025-02378,24/01/2025,24/01/2025,BALI,,,10860000.0,1076216.0,STC35NV,DAIKIN STC-35NV,2,5430000.0,SO.2025.01.01936,,,0.0
260,S01635/2025,CUST-2025-31201,24/01/2025,24/01/2025,SURABAYA,,,0.0,990991.0,ZUTTO2.5PK,"ZUTTO BRAKET 2,5 PK",2,0.0,SO.2025.01.02058,,,0.0
261,S00647/2025,CUST-2025-34294,10/01/2025,10/01/2025,SURABAYA,,,2859000.0,283324.0,AHA5BEY,SHARP AH-A5BEY,1,2859000.0,SO.2025.01.00791,,,0.0
262,S01635/2025,CUST-2025-31201,24/01/2025,24/01/2025,SURABAYA,,,10000000.0,990991.0,STV35CXV,DAIKIN STV-35CXV,2,5000000.0,SO.2025.01.02058,,,0.0
263,S00648/2025,CUST-2025-36737,10/01/2025,10/01/2025,SURABAYA,,,3259000.0,322963.0,CSCUZN7YKP,PANASONIC CS/CU-ZN7YKP,1,3259000.0,SO.2025.01.00792,,,0.0
264,S00649/2025,CUST-2025-35847,10/01/2025,10/01/2025,SURABAYA,,,2589000.0,256567.0,MSFC05CRN2X,MIDEA MSFC05CRN2X,1,2589000.0,SO.2025.01.00794,,,0.0
265,S01644/2025,CUST-2025-17453,24/01/2025,24/01/2025,BALI,,,999000.0,272027.0,B1438,"ZUTTO 1/4""-3/8"" (0,76-0,81)",9,111000.0,SO.2025.01.02063,,,0.0
266,S01645/2025,CUST-2025-18637,24/01/2025,24/01/2025,BALI,,,4375000.0,433559.0,STC25NV,DAIKIN STC-25NV,1,4375000.0,SO.2025.01.02071,,,0.0
267,S00650/2025,CUST-2025-35847,10/01/2025,10/01/2025,SURABAYA,,,2589000.0,256567.0,MSFC05CRN2X,MIDEA MSFC05CRN2X,1,2589000.0,SO.2025.01.00793,,,0.0
268,S00651/2025,CUST-2025-13846,10/01/2025,10/01/2025,BALI,,,4330000.0,429099.0,STC25NV,DAIKIN STC-25NV,1,4330000.0,SO.2025.01.00814,,,0.0
269,T00133/2025,CUST-2025-21504,13/02/2025,14/01/2025,BALI,,,5800000.0,574774.0,B1412,"ZUTTO 1/4""-1/2"" (0,76-0,81)",2,2900000.0,SO.2025.01.01077,,,0.0
